event.id,timestamp,location.long,location.lat,behavioural.classification,ground.speed,heading,height.raw,manually.marked.outlier,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.behaviour,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.deployment.special.event,http...vocabulary.movebank.org.extended.raptor.workshop.attributes.migration.state,visible,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name,utm.easting,utm.northing,utm.zone,study.timezone,study.local.timestamp,ncep.noaa.gov.reanalysis.2.6hr.flx.u.component_of_wind_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.v.component_of_wind_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.Temperature_height_above_ground,ncep.noaa.gov.reanalysis.2.6hr.flx.Specific_humidity_height_above_ground,modis.land.MOD13A2.005.1.km.16.days.NDVI,ecmwf2.interim_daily.sfc.10.metre.U.wind.component,ecmwf2.interim_daily.sfc.10.metre.V.wind.component,ecmwf2.interim_daily.sfc.2.metre.temperature,ecmwf2.interim_daily.sfc.Thermal.uplift,validdata,timestamp2,computedSpeed,stepLength,timeInterval,TRMM_3B42.007.IRprecipitation
18447790,00:57.0,-107.247,52.3403,NA,0,226,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.6,5801265.2,13N,Pacific Standard Time,00:57.0,-4.61E+00,5.33E+00,280.5424,0.005602049,0.445954533,-3.13E+00,3.37E+00,280.2752,5.34E-03,TRUE,5/30/2009 12:00,2.27E-03,6.79E-03,3.00E+00,-1.00E+04
18447791,57:39.0,-107.2654,52.2917,NA,0,348,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345502,5795899.7,13N,Pacific Standard Time,57:39.0,-4.36E+00,5.70E+00,285.1084,0.006297861,0.468619538,-3.02E+00,4.68E+00,287.9337,1.00E+00,TRUE,5/30/2009 14:57,1.88E+00,5.55E+00,2.95E+00,-1.00E+04
18447792,00:29.0,-107.2471,52.3402,NA,0,4,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:29.0,-4.44E+00,5.72E+00,285.0891,0.006280238,0.447930759,-3.03E+00,4.69E+00,288.0057,1.01E+00,FALSE,5/30/2009 15:00,          NA,          NA,          NA,-1.00E+04
18447793,00:39.0,-107.247,52.3402,NA,0,326,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.2,5801254.1,13N,Pacific Standard Time,00:39.0,-4.27E+00,6.10E+00,289.6461,0.006961372,0.449009441,-2.93E+00,6.00E+00,295.7411,2.02E+00,TRUE,5/30/2009 18:00,1.82E+00,5.54E+00,3.05E+00,-1.00E+04
18447794,00:24.0,-107.3023,52.3343,NA,8,210,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,343136.6,5800716.4,13N,Pacific Standard Time,00:24.0,-2.47E+00,1.98E+00,292.8965,0.00786395,0.303351978,-8.96E-01,1.38E-01,297.3428,1.32E+00,TRUE,5/30/2009 21:00,1.27E+00,3.81E+00,3.00E+00,-1.00E+04
18447795,01:03.0,-107.2555,52.3023,NA,6,74,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346213.9,5797057.4,13N,Pacific Standard Time,01:03.0,-9.22E-01,-2.02E+00,295.95,0.008714414,0.471731494,1.12E+00,-5.62E+00,298.9868,6.52E-01,TRUE,5/31/2009 0:01,1.59E+00,4.77E+00,3.01E+00,-1.00E+04
18447796,00:48.0,-107.2429,52.2942,NA,0,150,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347044.9,5796129.9,13N,Pacific Standard Time,00:48.0,1.13E+00,-4.06E+00,292.6191,0.008608404,0.511120443,6.88E-01,-4.55E+00,292.7406,3.29E-01,TRUE,5/31/2009 3:00,4.15E-01,1.24E+00,3.00E+00,-1.00E+04
18447797,00:41.0,-107.2423,52.2936,NA,0,178,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347083.8,5796061.9,13N,Pacific Standard Time,00:41.0,3.20E+00,-6.10E+00,289.2947,0.008498572,0.512783433,2.62E-01,-3.49E+00,286.4791,0.00E+00,TRUE,5/31/2009 6:00,2.61E-02,7.82E-02,3.00E+00,-1.00E+04
18447798,00:39.0,-107.2423,52.2938,NA,0,2,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347084.5,5796084.1,13N,Pacific Standard Time,00:39.0,3.77E+00,-5.77E+00,286.0326,0.007498967,0.513203914,1.47E+00,-2.77E+00,283.9063,0.00E+00,TRUE,5/31/2009 9:00,7.41E-03,2.22E-02,3.00E+00,-1.00E+04
18447799,00:39.0,-107.2423,52.2938,NA,0,10,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347084.5,5796084.1,13N,Pacific Standard Time,00:39.0,4.34E+00,-5.42E+00,282.7932,0.006501924,0.513881996,2.68E+00,-2.06E+00,281.3625,5.34E-03,TRUE,5/31/2009 12:00,0.00E+00,0.00E+00,3.00E+00,-1.00E+04
18447800,00:22.0,-107.2173,52.2971,NA,0,6,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,348800.4,5796398.6,13N,Pacific Standard Time,00:22.0,4.53E+00,-3.90E+00,285.9011,0.006288301,0.389055398,3.98E+00,-3.50E+00,286.9185,1.48E+00,TRUE,5/31/2009 15:00,5.81E-01,1.74E+00,3.00E+00,-1.00E+04
18447801,00:39.0,-107.2171,52.3505,NA,0,2,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,348996,5802336.7,13N,Pacific Standard Time,00:39.0,4.76E+00,-2.39E+00,289.0011,0.006074758,0.41396445,5.29E+00,-4.93E+00,292.4032,2.95E+00,TRUE,5/31/2009 18:00,1.98E+00,5.94E+00,3.00E+00,-1.00E+04
18447802,00:39.0,-107.2471,52.3403,NA,0,348,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:39.0,3.80E+00,-3.61E+00,290.2074,0.005418864,0.456330904,3.29E+00,-1.45E+00,282.3449,2.12E+00,TRUE,5/31/2009 21:00,7.77E-01,2.33E+00,3.00E+00,-1.00E+04
18447803,00:39.0,-107.2471,52.3402,NA,0,346,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:39.0,2.88E+00,-4.79E+00,291.3819,0.004791102,0.458445426,1.29E+00,2.02E+00,272.3642,1.29E+00,TRUE,6/1/2009 0:00,3.71E-03,1.11E-02,3.00E+00,-1.00E+04
18447804,00:39.0,-107.2471,52.3403,NA,0,2,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:39.0,1.39E+00,2.98E-02,287.9076,0.00586766,0.458241643,6.84E-01,2.83E+00,280.1374,1.81E+00,TRUE,6/1/2009 3:00,3.71E-03,1.11E-02,3.00E+00,-1.00E+04
18447805,57:27.0,-107.2471,52.3403,NA,0,350,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,57:27.0,-4.21E-01,4.51E+00,286.0219,0.007409683,0.460135397,-1.75E-01,3.03E+00,289.2031,1.18E+00,TRUE,6/1/2009 8:57,0.00E+00,0.00E+00,5.95E+00,-1.00E+04
18447806,00:22.0,-107.2471,52.3403,NA,0,0,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:22.0,-4.26E-01,4.51E+00,286.0478,0.007417398,0.460150877,-1.79E-01,3.02E+00,289.2248,1.16E+00,TRUE,6/1/2009 9:00,0.00E+00,0.00E+00,4.86E-02,-1.00E+04
18447807,00:39.0,-107.247,52.3403,NA,0,2,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.6,5801265.2,13N,Pacific Standard Time,00:39.0,-7.51E-01,4.19E+00,287.637,0.007891711,0.461240848,-4.32E-01,2.41E+00,290.5459,0.00E+00,TRUE,6/1/2009 12:00,2.26E-03,6.79E-03,3.00E+00,-1.00E+04
18447808,00:39.0,-107.247,52.3402,NA,0,348,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.2,5801254.1,13N,Pacific Standard Time,00:39.0,-4.44E-01,4.53E+00,285.9604,0.007648087,0.463348212,-3.53E-01,2.86E+00,286.2176,0.00E+00,TRUE,6/1/2009 15:00,3.71E-03,1.11E-02,3.00E+00,-1.00E+04
18447809,00:39.0,-107.37,52.3275,NA,9,314,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,338499.8,5800109.2,13N,Pacific Standard Time,00:39.0,4.46E-02,4.68E+00,284.351,0.007396348,0.27966794,-2.62E-01,3.28E+00,281.7383,0.00E+00,TRUE,6/1/2009 18:00,2.83E+00,8.48E+00,3.00E+00,-1.00E+04
18447810,00:24.0,-107.306,52.3337,NA,0,28,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,342882.4,5800657.7,13N,Pacific Standard Time,00:24.0,1.30E+00,3.44E+00,283.4724,0.007342396,0.310967663,6.50E-01,1.43E+00,280.5929,0.00E+00,TRUE,6/1/2009 21:00,1.47E+00,4.40E+00,3.00E+00,-1.00E+04
18447811,00:39.0,-107.202,52.3548,NA,0,28,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,350038.9,5802783.5,13N,Pacific Standard Time,00:39.0,2.50E+00,2.18E+00,282.5618,0.007286904,0.451562291,1.63E+00,-3.77E-01,279.4408,3.52E-03,TRUE,6/2/2009 0:00,2.48E+00,7.44E+00,3.00E+00,-1.00E+04
18447812,00:22.0,-107.2164,52.354,NA,0,0,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,349055.6,5802724.5,13N,Pacific Standard Time,00:22.0,2.43E+00,5.56E-01,286.5718,0.0082814,0.473353567,1.44E-01,-9.07E-01,285.3446,9.77E-01,TRUE,6/2/2009 3:00,3.28E-01,9.82E-01,3.00E+00,-1.00E+04
18447813,00:39.0,-107.2159,52.3539,NA,0,342,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,349089.3,5802712.3,13N,Pacific Standard Time,00:39.0,2.34E+00,-1.06E+00,290.5702,0.009275491,0.471278583,-1.33E+00,-1.43E+00,291.2578,1.95E+00,TRUE,6/2/2009 6:00,1.19E-02,3.57E-02,3.00E+00,-1.00E+04
18447814,00:32.0,-107.216,52.354,NA,0,18,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,349082.8,5802723.6,13N,Pacific Standard Time,00:32.0,6.98E-01,-2.17E+00,290.9913,0.009262104,0.472426504,7.44E-01,-2.01E+00,292.3477,9.72E-01,TRUE,6/2/2009 9:00,4.35E-03,1.30E-02,3.00E+00,-1.00E+04
18447695,00:39.0,-107.213,52.3537,NA,0,2,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,349286.1,5802684,13N,Pacific Standard Time,00:39.0,-9.46E-01,-3.29E+00,291.3964,0.009246419,0.461815443,2.80E+00,-2.60E+00,293.4119,4.80E-04,TRUE,6/2/2009 12:00,6.88E-02,2.06E-01,3.00E+00,-1.00E+04
18447815,00:23.0,-107.2131,52.3541,NA,0,56,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,349280.6,5802728.7,13N,Pacific Standard Time,00:23.0,-1.08E+00,-5.62E+00,288.144,0.008775227,0.463092397,1.08E+00,-4.92E+00,286.7256,1.33E-01,TRUE,6/2/2009 15:00,1.50E-02,4.50E-02,3.00E+00,-1.00E+04
18447816,00:39.0,-107.247,52.3402,NA,0,352,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.2,5801254.1,13N,Pacific Standard Time,00:39.0,-1.15E+00,-7.91E+00,284.9256,0.008310198,0.466707326,-6.33E-01,-7.23E+00,280.0265,2.61E-01,TRUE,6/2/2009 18:00,9.23E-01,2.77E+00,3.00E+00,-1.00E+04
18447817,00:39.0,-107.2471,52.3403,NA,0,340,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:39.0,-2.88E+00,-8.58E+00,281.7238,0.006958667,0.465555936,-1.22E+00,-6.65E+00,276.3539,4.80E-01,TRUE,6/2/2009 21:00,4.34E-03,1.30E-02,3.00E+00,-1.00E+04
18447818,00:39.0,-107.2535,52.3492,NA,14,330,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346512.7,5802268.7,13N,Pacific Standard Time,00:39.0,-4.61E+00,-9.25E+00,278.5306,0.005611181,0.421765641,-1.81E+00,-6.08E+00,272.687,6.99E-01,TRUE,6/3/2009 0:00,3.60E-01,1.08E+00,3.00E+00,-1.00E+04
18447819,00:39.0,-107.2417,52.3535,NA,1,40,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347331.1,5802722,13N,Pacific Standard Time,00:39.0,-4.59E+00,-7.85E+00,276.7423,0.004723782,0.465315727,-2.57E+00,-4.77E+00,273.9339,1.38E+00,TRUE,6/3/2009 3:00,3.11E-01,9.33E-01,3.00E+00,-1.00E+04
18447820,00:57.0,-107.2401,52.354,NA,0,330,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347441.8,5802774.2,13N,Pacific Standard Time,00:57.0,-4.56E+00,-6.43E+00,274.9851,0.003849899,0.468120468,-3.33E+00,-3.47E+00,275.1852,2.06E+00,TRUE,6/3/2009 6:00,4.06E-02,1.22E-01,3.01E+00,-1.00E+04
18447821,00:39.0,-107.24,52.354,NA,0,4,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347448.6,5802774,13N,Pacific Standard Time,00:39.0,-5.46E+00,-4.69E+00,275.9042,0.003762003,0.468744346,-3.36E+00,-2.03E+00,276.6005,1.54E+00,TRUE,6/3/2009 9:00,2.27E-03,6.79E-03,3.00E+00,-1.00E+04
18447822,00:39.0,-107.2415,52.3523,NA,0,346,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,347340.6,5802588.1,13N,Pacific Standard Time,00:39.0,-6.35E+00,-2.95E+00,276.8174,0.003675302,0.460672217,-3.39E+00,-5.89E-01,278.0086,1.02E+00,TRUE,6/3/2009 12:00,7.16E-02,2.15E-01,3.00E+00,-1.00E+04
18447823,00:22.0,-107.1925,52.3244,NA,0,6,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,350583.3,5799383.1,13N,Pacific Standard Time,00:22.0,-5.79E+00,-1.82E+00,274.6624,0.003426232,0.340588821,-3.46E+00,1.44E-02,277.0302,5.10E-01,TRUE,6/3/2009 15:00,1.52E+00,4.55E+00,3.00E+00,-1.00E+04
18447824,00:39.0,-107.138,52.3827,NA,32,178,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,354488.6,5805755.5,13N,Pacific Standard Time,00:39.0,-4.17E+00,-3.49E-01,271.6984,0.002967496,0.449553241,-3.48E+00,6.33E-01,276.0551,3.36E-04,TRUE,6/3/2009 18:00,2.48E+00,7.46E+00,3.00E+00,-1.00E+04
18447825,00:39.0,-107.2762,52.336,NA,19,10,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,344920.6,5800849.2,13N,Pacific Standard Time,00:39.0,-6.26E+00,-5.79E-02,271.838,0.003147066,0.36271531,-4.59E+00,1.49E+00,275.9155,8.28E-02,TRUE,6/3/2009 21:00,3.58E+00,1.07E+01,3.00E+00,-1.00E+04
18447826,00:39.0,-107.247,52.3403,NA,0,356,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.6,5801265.2,13N,Pacific Standard Time,00:39.0,-7.00E+00,6.32E-01,270.9705,0.003020008,0.46649103,-5.63E+00,2.33E+00,275.8237,1.73E-01,TRUE,6/4/2009 0:00,6.80E-01,2.04E+00,3.00E+00,-1.00E+04
18447827,00:34.0,-107.2471,52.3403,NA,0,14,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:34.0,-8.60E+00,1.85E+00,272.7597,0.003293995,0.466455656,-6.86E+00,3.47E+00,277.5311,1.07E+00,TRUE,6/4/2009 3:00,2.27E-03,6.79E-03,3.00E+00,-1.00E+04
18447828,00:39.0,-107.2469,52.3403,NA,0,320,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346931.4,5801265,13N,Pacific Standard Time,00:39.0,-1.02E+01,3.08E+00,274.5531,0.00357162,0.466784731,-8.07E+00,4.59E+00,279.2404,1.97E+00,TRUE,6/4/2009 6:00,4.53E-03,1.36E-02,3.00E+00,-1.00E+04
18447829,01:01.0,-107.247,52.3403,NA,0,336,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346924.6,5801265.2,13N,Pacific Standard Time,01:01.0,-9.27E+00,3.28E+00,277.2175,0.004867773,0.466759588,-6.41E+00,4.08E+00,281.0259,1.10E+00,TRUE,6/4/2009 9:01,2.26E-03,6.79E-03,3.01E+00,-1.00E+04
18447830,01:01.0,-107.2477,52.3402,NA,0,296,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346876.5,5801255.6,13N,Pacific Standard Time,01:01.0,-8.32E+00,3.48E+00,279.8599,0.006152901,0.466838827,-4.74E+00,3.55E+00,282.7829,2.32E-01,TRUE,6/4/2009 12:01,1.63E-02,4.88E-02,3.00E+00,-1.00E+04
18447831,00:39.0,-107.2471,52.3402,NA,0,6,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:39.0,-4.37E+00,1.27E+00,279.1147,0.005848945,0.467829306,-1.59E+00,8.96E-01,280.0225,1.16E-01,TRUE,6/4/2009 15:00,1.36E-02,4.08E-02,2.99E+00,-1.00E+04
18447832,00:43.0,-107.2474,52.3402,NA,0,56,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346897,5801254.9,13N,Pacific Standard Time,00:43.0,-4.18E-01,-9.28E-01,278.367,0.00554389,0.467509974,1.56E+00,-1.76E+00,277.2614,9.81E-04,TRUE,6/4/2009 18:00,6.79E-03,2.04E-02,3.00E+00,-1.00E+04
18447833,17:47.0,-107.2474,52.3402,NA,0,48,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346897,5801254.9,13N,Pacific Standard Time,17:47.0,-1.96E-01,-9.53E-01,278.2092,0.005489825,0.467518015,1.68E+00,-1.82E+00,277.1325,2.43E-02,TRUE,6/4/2009 18:17,0.00E+00,0.00E+00,2.84E-01,-1.00E+04
18447834,00:42.0,-107.2469,52.3401,NA,0,318,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346930.7,5801242.8,13N,Pacific Standard Time,00:42.0,1.92E+00,-1.19E+00,276.7023,0.004973607,0.469210542,2.85E+00,-2.41E+00,275.9022,2.47E-01,TRUE,6/4/2009 21:00,1.32E-02,3.57E-02,2.72E+00,-1.00E+04
18447835,00:39.0,-107.3386,52.3541,NA,0,356,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,340734.9,5802997.6,13N,Pacific Standard Time,00:39.0,4.42E+00,-1.52E+00,275.1803,0.0044263,0.403793434,4.15E+00,-3.06E+00,274.5312,5.03E-01,TRUE,6/5/2009 0:00,2.14E+00,6.42E+00,3.00E+00,-1.00E+04
18447836,00:39.0,-107.2615,52.3546,NA,0,354,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345986.6,5802886.3,13N,Pacific Standard Time,00:39.0,5.12E+00,-3.03E+00,276.8413,0.004518663,0.505562549,5.31E+00,-3.60E+00,275.9947,1.43E+00,TRUE,6/5/2009 3:00,1.75E+00,5.24E+00,3.00E+00,-1.00E+04
18447837,00:57.0,-107.2611,52.3547,NA,0,350,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346014.2,5802896.5,13N,Pacific Standard Time,00:57.0,5.94E+00,-4.59E+00,278.6184,0.004627773,0.506902057,6.48E+00,-4.14E+00,277.4442,2.37E+00,TRUE,6/5/2009 6:00,9.77E-03,2.94E-02,3.01E+00,-1.00E+04
18447838,00:39.0,-107.2615,52.3546,NA,0,342,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345986.6,5802886.3,13N,Pacific Standard Time,00:39.0,4.95E+00,-3.92E+00,279.9372,0.004384864,0.507096063,6.05E+00,-4.14E+00,278.7037,1.93E+00,TRUE,6/5/2009 9:00,9.80E-03,2.94E-02,3.00E+00,-1.00E+04
18447839,00:39.0,-107.2617,52.3546,NA,0,28,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,345973,5802886.7,13N,Pacific Standard Time,00:39.0,3.95E+00,-3.25E+00,281.2452,0.004142952,0.505276426,5.62E+00,-4.14E+00,279.9493,1.49E+00,TRUE,6/5/2009 12:00,4.53E-03,1.36E-02,3.00E+00,-1.00E+04
18447840,00:39.0,-107.2517,52.3617,NA,19,140,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346678.5,5803655,13N,Pacific Standard Time,00:39.0,3.46E+00,-1.46E+00,278.988,0.00425379,0.456285707,4.19E+00,-1.71E+00,276.6836,7.45E-01,TRUE,6/5/2009 15:00,3.47E-01,1.04E+00,3.00E+00,-1.00E+04
18447841,00:43.0,-107.2479,52.3403,NA,0,24,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346863.3,5801267.1,13N,Pacific Standard Time,00:43.0,2.96E+00,3.19E-01,276.7514,0.004361561,0.466356945,2.76E+00,7.20E-01,273.4365,0.00E+00,TRUE,6/5/2009 18:00,7.98E-01,2.39E+00,3.00E+00,-1.00E+04
18447842,00:39.0,-107.2471,52.3403,NA,0,340,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.8,5801265.4,13N,Pacific Standard Time,00:39.0,2.99E+00,1.12E+00,275.6816,0.004253719,0.467715363,3.22E+00,1.15E+00,274.001,0.00E+00,TRUE,6/5/2009 21:00,1.81E-02,5.43E-02,3.00E+00,-1.00E+04
18447843,00:39.0,-107.2472,52.3402,NA,0,322,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346910.6,5801254.5,13N,Pacific Standard Time,00:39.0,3.02E+00,1.93E+00,274.6318,0.004148001,0.468622772,3.68E+00,1.57E+00,274.5846,4.67E-03,TRUE,6/6/2009 0:00,4.34E-03,1.30E-02,3.00E+00,-1.00E+04
18447844,00:30.0,-107.2465,52.3403,NA,0,78,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346958.6,5801264.2,13N,Pacific Standard Time,00:30.0,3.56E+00,2.18E+00,278.9997,0.004627259,0.468473959,4.99E+00,1.62E+00,280.3127,1.30E+00,TRUE,6/6/2009 3:00,1.63E-02,4.88E-02,3.00E+00,-1.00E+04
18447845,00:42.0,-107.261,52.3542,NA,0,32,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346019.3,5802840.7,13N,Pacific Standard Time,00:42.0,3.57E+00,2.18E+00,279.0084,0.00462799,0.514984663,5.00E+00,1.61E+00,280.3166,1.30E+00,FALSE,6/6/2009 3:00,          NA,          NA,          NA,-1.00E+04
18447846,00:39.0,-107.2471,52.3402,NA,0,16,  NA,,NA,NA,BreedingGrounds,TRUE,gps,Cathartes aura,85754,Steamhouse 2,Turkey Vulture Acopian Center USA GPS,346917.4,5801254.3,13N,Pacific Standard Time,00:39.0,4.10E+00,2.43E+00,283.3625,0.005108792,0.468906848,6.29E+00,1.66E+00,286.028,2.59E+00,TRUE,6/6/2009 6:00,1.41E-02,4.23E-02,3.00E+00,-1.00E+04
